date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:52	60632/60632	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/component_lightbox.html	D:/cs/cork/designreset.com/cork/ltr/demo4/component_lightbox.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:52	76165/76165	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_avatar.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_avatar.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:52	78423/78423	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_alerts.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_alerts.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:53	69278/69278	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_badges.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_badges.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:53	64215/64215	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_breadcrumbs.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_breadcrumbs.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:53	69259/69259	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_buttons.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_buttons.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:54	61752/61752	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_buttons_group.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_buttons_group.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:54	68585/68585	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_color_library.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_color_library.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:55	101654/101654	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_dropdown.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_dropdown.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:55	59754/59754	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_infobox.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_infobox.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:55	58240/58240	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_jumbotron.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_jumbotron.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:56	68664/68664	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_loader.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_loader.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:56	69494/69494	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_pagination.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_pagination.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:56	67782/67782	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_popovers.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_popovers.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:57	73813/73813	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_progress_bar.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_progress_bar.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:57	68780/68780	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_search.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_search.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:57	67324/67324	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_tooltips.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_tooltips.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:58	58429/58429	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_treeview.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_treeview.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:58	69741/69741	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/element_typography.html	D:/cs/cork/designreset.com/cork/ltr/demo4/element_typography.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:58	192906/192906	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/fonticons.html	D:/cs/cork/designreset.com/cork/ltr/demo4/fonticons.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:59	131416/131416	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/widgets.html	D:/cs/cork/designreset.com/cork/ltr/demo4/widgets.html	(from https://designreset.com/cork/ltr/demo4/)
12:51:59	184548/184548	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_basic.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_basic.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:00	78640/78640	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_basic.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_basic.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:00	77947/77947	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_basic-dark.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_basic-dark.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:01	69131/69131	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_ordering_sorting.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_ordering_sorting.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:01	82425/82425	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_multi-column_ordering.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_multi-column_ordering.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:01	91346/91346	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_multiple_tables.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_multiple_tables.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:02	78289/78289	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_alternative_pagination.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_alternative_pagination.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:02	107827/107827	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_custom.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_custom.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:03	85943/85943	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_range_search.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_range_search.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:03	132460/132460	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_html5.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_html5.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:03	100631/100631	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_live_dom_ordering.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_live_dom_ordering.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:04	146780/146780	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/table_dt_miscellaneous.html	D:/cs/cork/designreset.com/cork/ltr/demo4/table_dt_miscellaneous.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:04	132690/132690	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_bootstrap_basic.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_bootstrap_basic.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:04	115086/115086	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_input_group_basic.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_input_group_basic.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:05	92895/92895	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_layouts.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_layouts.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:05	93116/93116	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_validation.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_validation.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:06	78904/78904	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_input_mask.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_input_mask.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:06	121136/121136	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_bootstrap_select.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_bootstrap_select.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:07	70872/70872	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_select2.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_select2.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:07	63868/63868	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_bootstrap_touchspin.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_bootstrap_touchspin.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:07	72173/72173	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_maxlength.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_maxlength.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:08	135907/135907	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_checkbox_radio.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_checkbox_radio.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:08	83650/83650	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_switches.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_switches.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:08	60070/60070	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_wizard.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_wizard.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:09	58226/58226	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_fileupload.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_fileupload.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:09	60043/60043	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_quill.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_quill.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:09	56147/56147	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_markdown.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_markdown.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:10	82403/82403	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_date_range_picker.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_date_range_picker.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:10	63781/63781	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_clipboard.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_clipboard.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:11	63880/63880	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/form_typeahead.html	D:/cs/cork/designreset.com/cork/ltr/demo4/form_typeahead.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:11	115701/115701	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/user_account_setting.html	D:/cs/cork/designreset.com/cork/ltr/demo4/user_account_setting.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:11	29382/29382	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_helpdesk.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_helpdesk.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:11	15077/15077	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_contact_us.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_contact_us.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:12	34258/34258	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_faq.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_faq.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:12	75296/75296	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_faq2.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_faq2.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:12	7683/7683	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_privacy.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_privacy.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:12	6097/6097	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_coming_soon.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_coming_soon.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:13	1880/1880	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_error404.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_error404.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:13	1851/1851	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_error500.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_error500.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:14	1849/1849	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_error503.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_error503.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:14	1823/1823	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/pages_maintenence.html	D:/cs/cork/designreset.com/cork/ltr/demo4/pages_maintenence.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:14	6163/6163	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/auth_login_boxed.html	D:/cs/cork/designreset.com/cork/ltr/demo4/auth_login_boxed.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:15	7391/7391	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/auth_register_boxed.html	D:/cs/cork/designreset.com/cork/ltr/demo4/auth_register_boxed.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:15	3939/3939	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/auth_lockscreen_boxed.html	D:/cs/cork/designreset.com/cork/ltr/demo4/auth_lockscreen_boxed.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:16	3276/3276	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/auth_pass_recovery_boxed.html	D:/cs/cork/designreset.com/cork/ltr/demo4/auth_pass_recovery_boxed.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:16	5877/5877	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/auth_register.html	D:/cs/cork/designreset.com/cork/ltr/demo4/auth_register.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:17	3469/3469	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/auth_pass_recovery.html	D:/cs/cork/designreset.com/cork/ltr/demo4/auth_pass_recovery.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:17	129592/129592	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/dragndrop_dragula.html	D:/cs/cork/designreset.com/cork/ltr/demo4/dragndrop_dragula.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:18	65189/65189	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/map_jvector.html	D:/cs/cork/designreset.com/cork/ltr/demo4/map_jvector.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:18	68856/68856	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/charts_apex.html	D:/cs/cork/designreset.com/cork/ltr/demo4/charts_apex.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:18	14552/14552	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/starter_kit_blank_page.html	D:/cs/cork/designreset.com/cork/ltr/demo4/starter_kit_blank_page.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:19	39157/39157	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/starter_kit_breadcrumbs.html	D:/cs/cork/designreset.com/cork/ltr/demo4/starter_kit_breadcrumbs.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:19	39859/39859	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/starter_kit_boxed.html	D:/cs/cork/designreset.com/cork/ltr/demo4/starter_kit_boxed.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:19	39224/39224	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/starter_kit_alt_menu.html	D:/cs/cork/designreset.com/cork/ltr/demo4/starter_kit_alt_menu.html	(from https://designreset.com/cork/ltr/demo4/)
12:52:20	5700/5700	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/profile-7.jpeg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/profile-7.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:20	4015/4015	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/profile-4.jpeg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/profile-4.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:20	2050/2050	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/profile-10.jpeg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/profile-10.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:20	2089/2089	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/profile-13.jpeg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/profile-13.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:21	2219/2219	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/profile-5.jpeg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/profile-5.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:21	6940/6940	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/profile-6.jpeg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/profile-6.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:21	3092/3092	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/speaker.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/speaker.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:22	1385/1385	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/sunglass.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/sunglass.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:22	2022/2022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/watch.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/watch.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:22	1545/1545	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/laptop.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/laptop.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:23	4318/4318	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/camera.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/camera.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:23	2552/2552	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/shoes.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/shoes.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:23	2975/2975	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/img/headphones.jpg	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/img/headphones.jpg	(from https://designreset.com/cork/ltr/demo4/)
12:52:25	18994/18994	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/bootstrap/js/popper.min.js	D:/cs/cork/designreset.com/cork/ltr/demo4/bootstrap/js/popper.min.js	(from https://designreset.com/cork/ltr/demo4/)
12:52:26	86709/86709	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/js/libs/jquery-3.1.1.min.js	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/js/libs/jquery-3.1.1.min.js	(from https://designreset.com/cork/ltr/demo4/)
12:52:27	18291/18291	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/plugins/perfect-scrollbar/perfect-scrollbar.min.js	D:/cs/cork/designreset.com/cork/ltr/demo4/plugins/perfect-scrollbar/perfect-scrollbar.min.js	(from https://designreset.com/cork/ltr/demo4/)
12:52:28	8620/8620	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Jul%202020%2016:02:45%20GMT	https://designreset.com/cork/ltr/demo4/assets/js/app.js	D:/cs/cork/designreset.com/cork/ltr/demo4/assets/js/app.js	(from https://designreset.com/cork/ltr/demo4/)
